"iso"	"lang"	"dialect"	"genetics"	"vowel"	"f1"	"f2"	"f3"
"lln"	"Lele"	""	"AfroAsiatic>Chadic>East>A>A2>1"	"u"	305	1115	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"i"	325	2112	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ɪ"	425	2137	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"e"	462	1800	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ɛ"	512	1675	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"a"	750	1350	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ɔ"	450	1075	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"o"	450	1025	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ʊ"	387	1062	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"u"	362	1112	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"i"	254	2106	2826
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ɪ"	309	1994	2764
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"e"	367	1937	2594
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ɛ"	554	1827	2508
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"a"	NA	NA	NA
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ɔ"	535	922	2243
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"o"	382	837	2313
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"ʊ"	325	761	2272
"luo"	"Dholuo"	""	"NiloSaharan>EasternSudanic>Nilotic>WesternNilotic>Luo>SouthernLuo>LuoAcholi"	"u"	270	884	2307
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"i"	310	2240	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ɛ"	422	2223	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"a"	870	1308	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ə"	512	1090	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ɔ"	436	878	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"u"	304	754	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ɨ"	386	1088	NA
"mad"	"Madurese"	"Standard"	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ɤ"	412	1274	NA
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"i"	277	2583	NA
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"e"	430	2223	2763
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"æ"	843	1843	2330
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"a"	847	1277	2500
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"ɔ"	542	847	2860
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"o"	445	777	2790
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"u"	330	777	NA
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"ə"	777	1237	2750
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"i"	317	2345	2943
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"e"	415	2142	2832
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"æ"	860	1863	2330
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"a"	892	1402	2680
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"ɔ"	555	915	2710
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"o"	445	887	2852
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"u"	330	817	NA
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"ə"	742	1223	2653
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"i"	293	2460	3373
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"e"	418	2046	2757
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"æ"	663	1674	2443
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"a"	681	1348	2409
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"ɔ"	598	894	2451
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"o"	424	827	2411
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"u"	318	751	2360
"mai"	"Maithili"	""	"IndoEuropean>IndoIranian>IndoAryan>Eastern>Bihari"	"ə"	506	1241	2491
"maj"	"Jalapa Mazatec"	"Jalapa de Diaz"	"OtoManguean>Popolocan>Mazatecan"	"i"	380	2140	NA
"maj"	"Jalapa Mazatec"	"Jalapa de Diaz"	"OtoManguean>Popolocan>Mazatecan"	"æ"	710	1845	NA
"maj"	"Jalapa Mazatec"	"Jalapa de Diaz"	"OtoManguean>Popolocan>Mazatecan"	"a"	710	1515	NA
"maj"	"Jalapa Mazatec"	"Jalapa de Diaz"	"OtoManguean>Popolocan>Mazatecan"	"o"	515	1190	NA
"maj"	"Jalapa Mazatec"	"Jalapa de Diaz"	"OtoManguean>Popolocan>Mazatecan"	"u"	410	1160	NA
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"i"	291	2114	2843
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"ɪ"	377	2024	2721
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"e"	417	1946	2668
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"ɛ"	538	1777	2579
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"a"	696	1431	2480
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"ɔ"	537	1065	2238
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"o"	437	1035	2234
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"ʊ"	376	1115	2370
"mas"	"Maa"	""	"NiloSaharan>EasternSudanic>EasternNilotic>LotuxoTeso>LotuxoMaa"	"u"	291	1023	2277
"mbe"	"Molalla"	""	"Penutian"	"i"	436	2025	NA
"mbe"	"Molalla"	""	"Penutian"	"a"	627	1393	NA
"mbe"	"Molalla"	""	"Penutian"	"u"	459	991	NA
"mbe"	"Molalla"	""	"Penutian"	"i"	386	2295	NA
"mbe"	"Molalla"	""	"Penutian"	"e"	683	1640	NA
"mbe"	"Molalla"	""	"Penutian"	"a"	670	1141	NA
"mbe"	"Molalla"	""	"Penutian"	"u"	414	877	NA
"mcw"	"Mawa"	""	"AfroAsiatic>Chadic>East>B>Dangla>DanglaMigama"	"i"	365	2200	NA
"mcw"	"Mawa"	""	"AfroAsiatic>Chadic>East>B>Dangla>DanglaMigama"	"ɛ"	520	1905	NA
"mcw"	"Mawa"	""	"AfroAsiatic>Chadic>East>B>Dangla>DanglaMigama"	"a"	770	1195	NA
"mcw"	"Mawa"	""	"AfroAsiatic>Chadic>East>B>Dangla>DanglaMigama"	"ɔ"	490	1020	NA
"mcw"	"Mawa"	""	"AfroAsiatic>Chadic>East>B>Dangla>DanglaMigama"	"u"	330	1135	NA
"mcw"	"Mawa"	""	"AfroAsiatic>Chadic>East>B>Dangla>DanglaMigama"	"ɨ"	385	1630	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"i"	319	2048	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"e"	383	1986	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"ɛ"	502	1825	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"a"	736	1301	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"ɔ"	503	951	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"o"	381	861	NA
"mcx"	"Mpiemo"	"Nola"	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>A>MakaaNjem"	"u"	361	694	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"i"	257	2179	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"ɪ"	297	2107	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"e"	372	1941	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"ɛ"	455	1904	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"a"	702	1433	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"ɔ"	529	1014	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"o"	378	877	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"ʊ"	340	848	NA
"mdj"	"Mangbetu"	""	"NiloSaharan>CentralSudanic>East"	"u"	276	799	NA
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"i"	284	2142	2970
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"ɪ"	387	2158	2905
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"e"	401	2034	2735
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"ɛ"	555	1974	2645
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"a"	771	1479	2320
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"ɔ"	549	981	2380
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"o"	445	1009	2355
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"ʊ"	363	756	2270
"mdm"	"Mayogo"	""	"NigerCongo>AtlanticCongo>VoltaCongo>North>AdamawaUbangi>Ubangi>SereNgbakaMba>Ngbaka>Eastern"	"u"	271	767	2310
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"i"	309	2064	NA
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"e"	375	1801	NA
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"ɛ"	476	1729	NA
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"a"	705	1425	NA
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"ɔ"	506	1022	NA
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"o"	386	1002	NA
"mdw"	"Mbosi Olee"	""	"NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Northwest>C>Mbosi"	"u"	322	1119	NA
"mir"	"Isthmus Mixe"	""	"MixeZoque>Mixe"	"i"	320	2168	NA
"mir"	"Isthmus Mixe"	""	"MixeZoque>Mixe"	"ɛ"	424	1899	2575
"mir"	"Isthmus Mixe"	""	"MixeZoque>Mixe"	"a"	639	1561	2362
"mir"	"Isthmus Mixe"	""	"MixeZoque>Mixe"	"ɔ"	440	1127	2444
"mir"	"Isthmus Mixe"	""	"MixeZoque>Mixe"	"u"	341	1026	2424
"mir"	"Isthmus Mixe"	""	"MixeZoque>Mixe"	"ɨ"	359	1622	2499
"mlt"	"Maltese"	"Gozo"	"AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic>"	"ɪ"	277	2426	2794
"mlt"	"Maltese"	"Gozo"	"AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic>"	"ɛ"	562	1809	2579
"mlt"	"Maltese"	"Gozo"	"AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic>"	"ɑ"	733	1099	2148
"mlt"	"Maltese"	"Gozo"	"AfroAsiatic>Semitic>West>Central>SouthCentral>Arabic>"	"ʊ"	312	801	2591
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"i"	300	1936	2840
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"e"	377	1909	2704
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"a"	676	1318	2362
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"ɔ"	563	966	2419
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"o"	434	940	2479
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"u"	301	950	2354
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"ɨ"	301	1595	2291
"mnh"	"Mono"	"Bili"	"NigerCongo>Ubangian>Banda>Central>MidSouthern"	"ə"	418	1445	2393
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"i"	286	2041	2606
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"ɪ"	343	2091	2656
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"e"	390	2053	2772
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"ɛ"	578	1805	2459
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"a"	712	1353	2227
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"o"	443	961	2219
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"ʊ"	374	833	2091
"mos"	"Moore"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Gur>OtiVolta"	"u"	320	855	2105
"moz"	"Moukoulu"	""	"AfroAsiatic>Chadic>East>B"	"i"	310	1925	NA
"moz"	"Moukoulu"	""	"AfroAsiatic>Chadic>East>B"	"ɛ"	450	1850	NA
"moz"	"Moukoulu"	""	"AfroAsiatic>Chadic>East>B"	"a"	700	1490	NA
"moz"	"Moukoulu"	""	"AfroAsiatic>Chadic>East>B"	"ɔ"	505	1030	NA
"moz"	"Moukoulu"	""	"AfroAsiatic>Chadic>East>B"	"u"	375	900	NA
"moz"	"Moukoulu"	""	"AfroAsiatic>Chadic>East>B"	"ɨ"	405	1385	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"i"	250	2330	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ɪ"	260	2340	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"e"	405	2145	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ɛ"	535	1940	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"a"	710	1450	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ɔ"	570	1135	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ʊ"	330	970	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"o"	315	1080	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"u"	225	1020	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ɪ"	311	2217	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"i"	344	2160	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"e"	396	2282	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ɛ"	481	2168	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"a"	858	1535	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ɔ"	533	1005	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"o"	424	988	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ʊ"	362	828	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"u"	329	948	NA
"mpe"	"Majang"	""	"NiloSaharan>EasternSudanic>Eastern>Surmic>North"	"ʌ"	552	1434	NA
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"i"	326	2178	2971
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"e"	448	2048	NA
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"a"	666	1156	2287
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"o"	451	860	2402
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"u"	345	1213	2330
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"i"	367	2086	NA
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"e"	448	1899	NA
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"a"	548	1268	2519
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"o"	441	1009	2659
"mri"	"Maori"	"North"	"Austronesian>MalayoPolynesian>Oceanic>Polynesian>NuclearPolynesian>EasternPolynesian>Tahitic>NuclearTahitic"	"u"	355	1370	2556
"mse"	"Musey"	"Djodo"	"AfroAsiatic>Chadic>Masa"	"i"	306	1973	2749
"mse"	"Musey"	"Djodo"	"AfroAsiatic>Chadic>Masa"	"e"	489	1875	2449
"mse"	"Musey"	"Djodo"	"AfroAsiatic>Chadic>Masa"	"a"	695	1427	2347
"mse"	"Musey"	"Djodo"	"AfroAsiatic>Chadic>Masa"	"o"	482	1081	2339
"mse"	"Musey"	"Djodo"	"AfroAsiatic>Chadic>Masa"	"u"	352	967	2277
"mus"	"Creek"	"Muskogee"	"Muskogean>EasternMuskogean"	"i"	325	2020	NA
"mus"	"Creek"	"Muskogee"	"Muskogean>EasternMuskogean"	"a"	680	1260	NA
"mus"	"Creek"	"Muskogee"	"Muskogean>EasternMuskogean"	"o"	430	880	NA
"mus"	"Creek"	"Muskogee"	"Muskogean>EasternMuskogean"	"i"	375	1900	NA
"mus"	"Creek"	"Muskogee"	"Muskogean>EasternMuskogean"	"a"	640	1320	NA
"mus"	"Creek"	"Muskogee"	"Muskogean>EasternMuskogean"	"o"	460	970	NA
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"i"	356	2347	3016
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"ɪ"	539	1842	2755
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"a"	825	1329	2851
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"ɔ"	704	982	2268
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"ʊ"	573	842	2886
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"u"	486	930	2712
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"ə"	547	1269	2738
"mvf"	"Inner Mongolian"	"Chakhar"	"Altaic>Mongolic>Eastern"	"o"	556	947	2929
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"i"	267	2077	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"ɪ"	473	1983	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"ɛ"	524	1926	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"a"	768	1476	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"ɔ"	620	1150	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"o"	519	1012	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"ʊ"	392	1022	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"u"	297	818	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"ə"	400	1395	NA
"mvf"	"Inner Mongolian"	"Shuulun Hoh-Banner Chakhar"	"Altaic>Mongolic>Eastern"	"œ"	517	1568	NA
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"i"	340	2278	3055
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"ɪ"	393	2282	3075
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"e"	552	1833	2660
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"æ"	622	1668	2810
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"a"	898	1373	2720
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"ɔ"	582	990	2895
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"ʊ"	493	820	2868
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"u"	320	780	2558
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"ə"	447	1198	2542
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"ɵ"	493	963	2683
"mvf"	"Inner Mongolian"	"Baarin"	"Altaic>Mongolic>Eastern"	"œ"	532	1910	2637
"mvf"	"Inner Mongolian"	"Shiliingol"	"Altaic>Mongolic>Eastern"	"i"	408	2117	2747
"mvf"	"Inner Mongolian"	"Shiliingol"	"Altaic>Mongolic>Eastern"	"ɪ"	492	2130	2647
